Student_ID,Age,Gender,Region,Subject,App_Login_Count,Video_Completion_Rate,Study_Hours_Per_Week,Percentage,Engagement_Level,Engagement_Score
S08975,22,Female,Mansoura,English,23,86.06,12.14,85.18,Medium,59.81
S08976,19,Female,Cairo,Computer Science,14,90.62,12.96,92.81,Medium,53.61
S08977,19,Male,Cairo,English,18,81.5,9.54,79.05,Medium,53.18
S08978,22,Female,Giza,Math,20,100.0,8.28,85.87,Medium,63.33
S08979,19,Male,Alexandria,Arabic,10,75.14,3.36,70.85,Low,42.98
S08980,15,Male,Assiut,Arabic,12,76.12,9.81,80.26,Medium,45.25
S08981,22,Male,Cairo,Computer Science,19,89.86,10.42,100.0,Medium,57.85
S08982,19,Male,Alexandria,Arabic,20,65.28,7.76,73.95,Medium,47.71
S08983,20,Male,Mansoura,Science,16,53.73,6.42,94.09,Low,38.85
S08984,15,Male,Aswan,Science,14,64.91,6.08,58.93,Low,42.04
S08985,18,Female,Aswan,Computer Science,18,79.92,9.02,80.71,Medium,52.46
S08986,18,Male,Alexandria,Arabic,19,88.3,9.84,100.0,Medium,57.15
S08987,21,Male,Aswan,Math,12,77.93,7.41,90.68,Medium,46.07
S08988,18,Female,Alexandria,Science,18,83.85,10.54,85.35,Medium,54.23
S08989,17,Female,Cairo,Computer Science,19,81.18,9.83,86.64,Medium,53.95
S08990,20,Female,Aswan,Computer Science,19,82.14,10.07,84.86,Medium,54.38
S08991,15,Female,Cairo,Science,17,80.02,19.05,100.0,Medium,51.59
S08992,20,Female,Giza,Science,18,46.35,9.62,78.1,Low,37.36
S08993,15,Male,Cairo,English,25,68.37,11.25,87.13,Medium,53.68
S08994,16,Female,Alexandria,Arabic,14,79.88,9.22,66.07,Medium,48.78
S08995,18,Female,Alexandria,Computer Science,15,54.4,9.34,82.56,Low,38.23
S08996,16,Female,Assiut,Arabic,20,64.76,5.9,76.17,Medium,47.48
S08997,15,Female,Cairo,Science,25,36.67,9.58,84.63,Low,39.42
S08998,18,Male,Cairo,Arabic,18,62.61,10.33,81.42,Low,44.67
S08999,20,Female,Giza,English,17,81.96,6.44,82.12,Medium,52.47
S09000,16,Male,Cairo,Math,14,100.0,7.68,100.0,Medium,57.83
S09001,17,Female,Cairo,Arabic,18,54.62,9.7,91.85,Low,41.08
S09002,20,Female,Giza,Math,20,58.31,9.42,85.06,Low,44.57
S09003,22,Male,Aswan,Science,16,100.0,8.92,74.72,Medium,59.67
S09004,19,Female,Mansoura,English,12,100.0,10.07,82.84,Medium,56.0
S09005,19,Male,Giza,Arabic,27,100.0,15.3,97.33,Medium,69.75
S09006,21,Male,Giza,Arabic,21,47.21,12.45,78.23,Low,40.49
S09007,15,Male,Aswan,Science,14,88.87,1.9,66.28,Medium,52.82
S09008,22,Female,Assiut,Science,17,77.96,10.94,85.94,Medium,50.67
S09009,18,Female,Mansoura,English,18,95.97,9.82,77.0,Medium,59.69
S09010,18,Female,Mansoura,Math,15,66.58,12.75,85.62,Low,43.71
S09011,19,Female,Cairo,Math,18,88.08,1.56,73.82,Medium,56.14
S09012,22,Female,Cairo,English,17,71.76,7.9,80.89,Medium,47.88
S09013,22,Male,Giza,English,13,84.4,4.5,62.48,Medium,49.9
S09014,21,Female,Alexandria,Arabic,8,58.92,10.35,67.05,Low,33.85
S09015,18,Male,Aswan,Science,15,97.65,10.38,89.26,Medium,57.69
S09016,16,Female,Giza,Arabic,15,74.01,11.06,88.09,Medium,47.05
S09017,16,Female,Mansoura,Computer Science,15,48.09,5.5,66.27,Low,35.39
S09018,21,Male,Assiut,Arabic,14,72.43,7.25,73.56,Medium,45.43
S09019,16,Female,Assiut,Math,14,25.08,7.89,61.57,Low,24.12
S09020,18,Female,Assiut,English,21,70.86,6.56,85.73,Medium,51.14
S09021,18,Male,Alexandria,English,17,72.85,8.31,85.33,Medium,48.37
S09022,20,Male,Assiut,Arabic,16,70.36,8.95,88.67,Medium,46.33
S09023,17,Male,Mansoura,Arabic,16,100.0,8.77,97.08,Medium,59.67
S09024,20,Male,Alexandria,Arabic,10,63.72,6.01,58.11,Low,37.84
S09025,19,Male,Cairo,Computer Science,16,68.11500000000001,8.95,88.82,Medium,45.32
S09026,22,Male,Alexandria,Arabic,10,100.0,14.43,94.05,Medium,54.17
S09027,16,Male,Alexandria,English,15,89.51,7.71,66.49,Medium,54.03
S09028,21,Female,Mansoura,English,14,84.27,13.78,93.32,Medium,50.75
S09029,20,Male,Cairo,Arabic,21,56.81,9.47,62.54,Low,44.81
S09030,21,Female,Cairo,Science,20,100.0,6.63,85.34,Medium,63.33
S09031,18,Female,Giza,Math,17,60.79,6.04,91.12,Low,42.94
S09032,17,Female,Mansoura,Computer Science,16,89.74,9.68,91.64,Medium,55.05
S09033,19,Male,Alexandria,Computer Science,18,82.55,7.76,83.88,Medium,53.65
S09034,22,Female,Giza,Science,13,86.08,8.27,72.05,Medium,50.65
S09035,16,Male,Assiut,Science,21,85.74,6.11,82.71,Medium,57.83
S09036,20,Female,Alexandria,Science,20,72.07,6.09,69.84,Medium,50.76
S09037,16,Male,Alexandria,Arabic,21,86.13,8.98,100.0,Medium,58.01
S09038,21,Male,Giza,English,14,66.87,3.98,55.88,Low,42.92
S09039,18,Male,Assiut,Computer Science,18,74.06,7.96,73.49,Medium,49.83
S09040,21,Female,Cairo,Arabic,19,57.21,14.64,83.1,Low,43.16
S09041,16,Male,Cairo,Math,14,68.93,11.6,79.21,Low,43.85
S09042,15,Female,Assiut,English,21,50.62,10.15,68.9,Low,42.03
S09043,22,Male,Cairo,Computer Science,16,69.95,13.07,88.49,Medium,46.14
S09044,17,Female,Giza,Math,12,70.84,5.8,80.34,Low,42.88
S09045,15,Male,Giza,English,14,63.5,3.69,71.53,Low,41.41
S09046,21,Male,Assiut,English,17,42.99,10.27,57.81,Low,34.93
S09047,18,Male,Mansoura,English,14,67.96,6.49,59.1,Low,43.42
S09048,22,Male,Mansoura,Math,13,58.51,8.52,63.65,Low,38.25
S09049,18,Female,Giza,Math,24,75.43,7.74,88.86,Medium,55.94
S09050,21,Male,Cairo,Science,13,72.82,8.71,84.5,Low,44.69
S09051,19,Female,Aswan,English,17,59.63,1.96,69.5,Low,42.42
S09052,18,Male,Cairo,Math,18,55.65,6.9,82.88,Low,41.54
S09053,18,Female,Mansoura,Computer Science,25,40.84,5.42,79.4,Low,41.29
S09054,17,Male,Cairo,English,25,85.09,10.22,100.0,Medium,61.21
S09055,20,Male,Alexandria,Arabic,13,69.65,10.31,73.63,Low,43.26
S09056,19,Male,Assiut,Science,24,76.46,8.94,94.6,Medium,56.41
S09057,15,Male,Alexandria,Computer Science,18,55.93,11.94,83.07,Low,41.67
S09058,18,Female,Alexandria,Computer Science,11,84.32,10.18,82.85,Medium,48.03
S09059,18,Male,Cairo,Computer Science,13,50.87,16.5,77.62,Low,34.81
S09060,22,Male,Cairo,Computer Science,22,49.3,8.55,73.4,Low,42.35
S09061,18,Male,Alexandria,Math,13,57.12,11.11,79.54,Low,37.62
S09062,19,Male,Mansoura,English,16,52.94,9.98,70.93,Low,38.49
S09063,15,Male,Alexandria,Science,15,49.97,9.53,71.27,Low,36.24
S09064,18,Female,Alexandria,Math,15,45.7,10.98,75.02,Low,34.32
S09065,17,Male,Aswan,Math,10,30.87,8.44,63.61,Low,23.06
S09066,18,Male,Giza,Math,18,77.23,15.85,87.69,Medium,51.25
S09067,22,Male,Giza,Science,13,58.48,8.0,49.82,Low,38.23
S09068,22,Female,Cairo,English,11,62.44,13.09,81.71,Low,38.18
S09069,17,Male,Mansoura,Computer Science,10,100.0,13.57,90.81,Medium,54.17
S09070,19,Male,Cairo,Science,12,93.35,5.15,79.85,Medium,53.01
S09071,22,Female,Cairo,English,11,65.81,8.37,77.57,Low,39.7
S09072,16,Female,Cairo,English,23,84.86,7.05,93.59,Medium,59.27
S09073,18,Female,Cairo,Computer Science,18,61.6,8.83,74.98,Low,44.22
S09074,19,Male,Alexandria,English,19,74.22,12.73,91.94,Medium,50.82
S09075,15,Female,Cairo,Math,9,42.53,7.23,59.54,Low,27.39
S09076,18,Male,Giza,English,20,51.78,6.52,64.24,Low,41.63
S09077,15,Male,Alexandria,English,14,50.26,7.6,57.46,Low,35.45
S09078,17,Female,Cairo,English,16,67.54,12.39,92.66,Medium,45.06
S09079,15,Female,Cairo,English,19,100.0,12.85,100.0,Medium,62.42
S09080,20,Female,Giza,Arabic,21,73.89,6.35,88.94,Medium,52.5
S09081,21,Male,Assiut,Arabic,18,39.66,8.96,79.64,Low,34.35
S09082,17,Female,Alexandria,Computer Science,18,68.97,13.88,100.0,Medium,47.54
S09083,15,Female,Cairo,Math,19,80.56,7.41,88.24,Medium,53.67
S09084,18,Female,Cairo,Math,19,50.15,6.1,69.45,Low,39.98
S09085,15,Female,Cairo,Science,19,62.96,10.08,88.5,Medium,45.75
S09086,18,Male,Mansoura,Math,19,74.85,3.07,78.09,Medium,51.1
S09087,19,Male,Aswan,Science,17,100.0,5.79,100.0,Medium,60.58
S09088,18,Female,Alexandria,Arabic,20,74.37,13.47,86.71,Medium,51.8
S09089,19,Female,Aswan,English,13,61.65,1.0,47.25,Low,39.66
S09090,19,Female,Cairo,Arabic,18,75.32,13.47,100.0,Medium,50.39
S09091,16,Male,Assiut,English,14,100.0,9.04,82.33,Medium,57.83
S09092,20,Female,Assiut,English,21,75.4,9.09,83.68,Medium,53.18
S09093,20,Male,Alexandria,Computer Science,19,72.43,6.01,72.88,Medium,50.01
S09094,16,Male,Mansoura,Arabic,16,62.6,5.84,52.4,Low,42.84
S09095,18,Female,Alexandria,Math,17,75.93,3.7,77.88,Medium,49.75
S09096,17,Female,Mansoura,Computer Science,24,40.57,9.31,83.76,Low,40.26
S09097,18,Female,Cairo,Computer Science,21,73.53,12.7,97.86,Medium,52.34
S09098,21,Male,Cairo,Math,16,19.85,9.77,68.93,Low,23.6
S09099,19,Female,Giza,Science,19,89.83,6.75,93.83,Medium,57.84
S09100,22,Female,Cairo,Computer Science,14,77.95,7.18,80.21,Medium,47.91
S09101,19,Female,Cairo,Science,21,79.58,11.54,81.92,Medium,55.06
S09102,15,Female,Cairo,Science,22,100.0,11.75,100.0,Medium,65.17
S09103,20,Female,Alexandria,Math,20,64.6,4.95,68.5,Medium,47.4
S09104,15,Male,Mansoura,English,18,84.74,6.69,98.84,Medium,54.63
S09105,17,Female,Alexandria,Computer Science,15,79.98,11.47,67.16,Medium,49.74
S09106,22,Female,Giza,Arabic,14,54.88,7.24,81.26,Low,37.53
S09107,22,Female,Cairo,English,18,52.68,1.36,64.81,Low,40.21
S09108,16,Male,Alexandria,English,17,80.03,7.9,80.53,Medium,51.6
S09109,22,Female,Giza,English,21,86.68,8.85,96.37,Medium,58.26
S09110,22,Female,Cairo,English,24,59.55,6.01,77.47,Medium,48.8
S09111,22,Female,Alexandria,Math,16,66.68,9.87,93.76,Low,44.67
S09112,21,Male,Cairo,Arabic,17,67.95,15.57,97.81,Medium,46.16
S09113,15,Male,Giza,Math,20,100.0,7.04,83.68,Medium,63.33
S09114,15,Male,Aswan,Arabic,20,73.92,8.27,80.84,Medium,51.6
S09115,19,Male,Assiut,English,14,55.82,8.3,62.85,Low,37.95
S09116,15,Male,Aswan,Computer Science,12,70.69,6.14,78.62,Low,42.81
S09117,17,Female,Assiut,English,20,57.74,6.16,69.06,Low,44.32
S09118,22,Female,Cairo,Math,15,70.36,13.3,85.83,Medium,45.41
S09119,22,Female,Assiut,Math,19,57.72,7.43,57.74,Low,43.39
S09120,17,Male,Mansoura,Arabic,25,32.67,6.21,58.75,Low,37.62
S09121,19,Male,Aswan,Science,26,81.24,10.63,95.83,Medium,60.39
S09122,19,Male,Alexandria,Computer Science,13,73.16,12.21,88.92,Low,44.84
S09123,17,Male,Cairo,English,21,17.99,6.75,59.87,Low,27.35
S09124,16,Female,Assiut,English,18,84.55,12.58,93.68,Medium,54.55
S09125,18,Female,Cairo,English,15,63.37,8.74,78.25,Low,42.27
S09126,19,Female,Cairo,Arabic,29,71.16,12.23,88.02,Medium,58.61
S09127,21,Male,Cairo,Arabic,13,94.91,11.84,100.0,Medium,54.63
S09128,21,Male,Cairo,Science,15,66.88,7.62,76.6,Low,43.85
S09129,15,Female,Alexandria,Computer Science,16,74.49,5.44,70.23,Medium,48.19
S09130,20,Female,Aswan,Math,12,74.21,7.43,60.91,Low,44.39
S09131,19,Male,Assiut,Arabic,20,74.61,4.99,72.03,Medium,51.91
S09132,15,Male,Assiut,Science,21,71.08,12.47,85.43,Medium,51.24
S09133,21,Male,Mansoura,Math,22,62.42,10.15,73.4,Medium,48.26
S09134,19,Male,Cairo,Arabic,24,50.13,5.25,62.95,Low,44.56
S09135,20,Female,Alexandria,Math,14,51.43,10.22,80.49,Low,35.98
S09136,20,Female,Assiut,Computer Science,10,72.42,3.99,60.61,Low,41.76
S09137,17,Male,Giza,Science,22,87.17,6.26,88.94,Medium,59.39
S09138,16,Male,Giza,English,28,53.5,10.37,81.71,Medium,49.74
S09139,18,Male,Assiut,Arabic,18,68.73,8.02,85.29,Medium,47.43
S09140,21,Male,Mansoura,Arabic,16,53.88,10.46,60.42,Low,38.91
S09141,20,Male,Giza,Math,20,75.39,2.36,58.08,Medium,52.26
S09142,20,Female,Assiut,Arabic,18,85.03,14.69,95.49,Medium,54.76
S09143,16,Female,Assiut,Computer Science,28,84.88,7.83,92.68,Medium,63.86
S09144,15,Male,Aswan,Arabic,7,67.84,6.83,46.73,Low,36.94
S09145,20,Male,Mansoura,Science,23,95.4,11.04,100.0,Medium,64.01
S09146,22,Female,Cairo,Arabic,14,60.8,3.8,84.74,Low,40.19
S09147,17,Male,Assiut,English,19,83.71,4.35,73.87,Medium,55.09
S09148,18,Female,Aswan,Arabic,28,51.69,12.24,90.64,Medium,48.93
S09149,22,Female,Giza,Arabic,26,68.23,13.2,78.62,Medium,54.54
S09150,16,Male,Mansoura,English,15,93.52,9.65,85.72,Medium,55.83
S09151,19,Male,Alexandria,Science,18,55.34,10.49,95.57,Low,41.4
S09152,15,Female,Alexandria,Computer Science,13,66.22,5.1,65.52,Low,41.72
S09153,17,Female,Alexandria,Math,26,73.16,3.29,78.05,Medium,56.76
S09154,17,Male,Giza,Arabic,21,65.52,9.3,80.14,Medium,48.73
S09155,20,Male,Giza,English,10,77.23,12.77,75.61,Low,43.92
S09156,17,Female,Mansoura,Arabic,21,63.18,7.42,74.39,Medium,47.68
S09157,18,Male,Alexandria,Science,16,68.14,8.37,88.21,Medium,45.33
S09158,17,Female,Aswan,English,15,72.3,13.57,93.19,Medium,46.28
S09159,16,Male,Cairo,English,13,94.2,10.96,93.23,Medium,54.31
S09160,21,Female,Mansoura,Science,11,83.23,7.48,97.03,Medium,47.54
S09161,20,Male,Cairo,Arabic,19,69.53,12.38,100.0,Medium,48.71
S09162,20,Male,Mansoura,Math,11,77.87,5.93,50.81,Medium,45.12
S09163,19,Male,Mansoura,Arabic,19,49.07,10.69,78.35,Low,39.5
S09164,16,Male,Mansoura,Math,20,100.0,6.85,82.65,Medium,63.33
S09165,19,Male,Alexandria,Math,24,77.54,8.47,83.16,Medium,56.89
S09166,20,Male,Cairo,Math,15,83.34,7.0,86.78,Medium,51.25
S09167,18,Male,Aswan,Arabic,29,72.76,11.69,100.0,Medium,59.33
S09168,20,Male,Giza,Computer Science,19,90.85,8.97,100.0,Medium,58.3
S09169,17,Male,Cairo,Computer Science,25,50.99,5.56,76.96,Medium,45.86
S09170,19,Male,Cairo,English,16,68.9,3.74,74.85,Medium,45.67
S09171,18,Male,Mansoura,Science,20,65.89,2.74,69.48,Medium,47.98
S09172,22,Male,Mansoura,English,11,93.66,8.24,82.09,Medium,52.23
S09173,16,Female,Mansoura,Arabic,22,67.52,8.94,100.0,Medium,50.55
S09174,17,Male,Alexandria,Math,17,60.49,7.37,78.06,Low,42.8
S09175,20,Female,Assiut,English,14,48.12,11.28,79.04,Low,34.49
S09176,15,Male,Aswan,English,19,68.73,4.78,54.06,Medium,48.35
S09177,19,Female,Assiut,Math,18,55.87,8.28,72.42,Low,41.64
S09178,15,Male,Giza,Math,26,51.7,17.02,90.59,Medium,47.1
S09179,19,Female,Aswan,Science,21,67.99,1.6,70.1,Medium,49.85
S09180,17,Male,Aswan,Computer Science,21,48.22,5.88,80.8,Low,40.95
S09181,16,Male,Assiut,Science,17,38.72,3.76,51.12,Low,33.01
S09182,18,Female,Alexandria,Arabic,21,55.92,12.44,92.21,Low,44.41
S09183,17,Male,Aswan,Science,15,100.0,5.92,74.07,Medium,58.75
S09184,15,Female,Mansoura,Arabic,13,83.84,12.81,91.95,Medium,49.64
S09185,19,Male,Cairo,Computer Science,11,60.26,6.71,75.91,Low,37.2
S09186,19,Male,Aswan,Math,17,75.88,10.04,92.14,Medium,49.73
S09187,20,Female,Assiut,Science,20,83.0,11.86,87.79,Medium,55.68
S09188,22,Female,Mansoura,Computer Science,21,88.35,8.52,86.82,Medium,59.01
S09189,20,Female,Giza,Math,11,47.0,8.08,60.55,Low,31.23
S09190,21,Female,Cairo,Science,13,75.29,11.84,98.78,Medium,45.8
S09191,20,Female,Giza,Computer Science,14,64.64,6.33,64.33,Low,41.92
S09192,20,Male,Giza,English,10,81.17,9.28,74.72,Medium,45.69
S09193,21,Male,Alexandria,English,10,53.14,18.1,83.56,Low,33.08
S09194,20,Female,Assiut,English,18,63.79,8.05,67.22,Medium,45.21
S09195,19,Female,Alexandria,Math,23,62.72,7.8,70.76,Medium,49.31
S09196,20,Female,Giza,Science,12,42.86,7.42,77.99,Low,30.29
S09197,22,Male,Cairo,Arabic,13,66.29,7.73,79.93,Low,41.75
S09198,18,Female,Mansoura,English,12,62.94,6.52,62.74,Low,39.32
S09199,16,Female,Mansoura,Science,14,58.09,16.9,78.2,Low,38.97
S09200,18,Female,Giza,Computer Science,11,55.12,9.47,76.67,Low,34.89
S09201,15,Female,Cairo,English,25,42.33,7.51,54.75,Low,41.97
S09202,17,Male,Cairo,Computer Science,19,74.1,7.65,81.1,Medium,50.76
S09203,22,Female,Assiut,Computer Science,21,72.96,5.33,88.03,Medium,52.08
S09204,15,Male,Mansoura,Math,14,54.84,7.05,72.69,Low,37.51
S09205,22,Male,Mansoura,Science,22,56.67,5.49,86.69,Medium,45.67
S09206,19,Male,Mansoura,Math,24,66.0,7.85,86.32,Medium,51.7
S09207,17,Female,Mansoura,English,22,79.04,5.96,68.99,Medium,55.73
S09208,18,Male,Alexandria,Computer Science,8,75.97,4.92,61.64,Low,41.52
S09209,22,Female,Giza,English,27,65.32,5.2,90.05,Medium,54.14
S09210,15,Male,Giza,Computer Science,19,60.95,9.67,89.06,Low,44.84
S09211,19,Male,Giza,Computer Science,19,78.42,7.33,92.83,Medium,52.71
S09212,17,Female,Cairo,English,11,78.27,7.07,82.54,Medium,45.3
S09213,19,Male,Cairo,Computer Science,19,51.24,8.86,86.59,Low,40.47
S09214,21,Male,Cairo,Computer Science,20,85.79,4.53,65.45,Medium,56.94
S09215,22,Male,Cairo,Science,11,41.69,8.47,80.71,Low,28.84
S09216,17,Female,Mansoura,Arabic,20,81.27,2.86,67.79,Medium,54.9
S09217,20,Male,Alexandria,English,24,71.34,13.12,86.46,Medium,54.1
S09218,18,Female,Giza,Science,20,66.63,16.3,93.03,Medium,48.32
S09219,19,Female,Cairo,Science,10,80.72,11.75,75.14,Medium,45.49
S09220,16,Male,Alexandria,English,18,70.1,11.77,96.99,Medium,48.04
S09221,21,Female,Aswan,English,9,62.77,8.28,67.92,Low,36.5
S09222,16,Male,Giza,English,18,94.19,8.23,92.79,Medium,58.89
S09223,15,Female,Mansoura,English,14,100.0,8.39,81.97,Medium,57.83
S09224,21,Female,Aswan,Computer Science,19,32.96,16.11,74.17,Low,32.25
S09225,18,Female,Mansoura,Computer Science,12,73.06,2.58,55.73,Low,43.88
S09226,15,Male,Alexandria,English,18,71.57,9.57,80.5,Medium,48.71
S09227,20,Male,Giza,Arabic,23,53.53,12.98,79.4,Medium,45.17
S09228,17,Female,Cairo,Computer Science,22,100.0,9.53,92.0,Medium,65.17
S09229,22,Male,Mansoura,English,12,69.0,7.72,83.63,Low,42.05
S09230,22,Female,Aswan,Science,18,48.91,11.47,77.05,Low,38.51
S09231,19,Male,Assiut,Math,12,67.47,4.2,59.19,Low,41.36
S09232,18,Female,Cairo,Math,23,100.0,16.26,100.0,Medium,66.08
S09233,18,Male,Cairo,Computer Science,11,100.0,8.34,90.13,Medium,55.08
S09234,19,Female,Giza,Math,12,100.0,9.9,89.74,Medium,56.0
S09235,22,Female,Aswan,Math,19,86.08,11.58,82.75,Medium,56.15
S09236,20,Male,Cairo,Math,17,36.94,3.93,54.18,Low,32.21
S09237,15,Male,Giza,Computer Science,15,55.06,10.74,88.75,Low,38.53
S09238,16,Female,Alexandria,Math,19,61.56,2.84,75.46,Medium,45.12
S09239,20,Male,Cairo,Arabic,16,67.72,5.5,75.24,Medium,45.14
S09240,17,Male,Cairo,Arabic,12,47.14,11.29,80.86,Low,32.21
S09241,18,Female,Cairo,Computer Science,15,45.13,5.55,74.94,Low,34.06
S09242,18,Female,Alexandria,Computer Science,18,59.21,11.72,79.77,Low,43.14
S09243,19,Male,Giza,English,21,73.56,5.73,70.52,Medium,52.35
S09244,16,Male,Cairo,English,18,100.0,8.07,87.47,Medium,61.5
S09245,15,Male,Alexandria,Science,17,90.93,7.49,86.03,Medium,56.5
S09246,16,Male,Mansoura,Science,17,76.33,14.69,95.71,Medium,49.93
S09247,20,Male,Assiut,Science,24,61.91,10.02,68.7,Medium,49.86
S09248,19,Male,Assiut,Computer Science,15,69.62,10.96,80.27,Medium,45.08
S09249,21,Male,Alexandria,Arabic,18,75.15,8.99,82.63,Medium,50.32
S09250,15,Female,Mansoura,Arabic,10,50.27,8.35,59.54,Low,31.79
S09251,16,Male,Cairo,English,19,43.59,12.25,89.3,Low,37.03
S09252,16,Male,Cairo,Science,20,59.85,6.06,75.17,Medium,45.27
S09253,19,Female,Assiut,Math,21,63.82,12.08,100.0,Medium,47.97
S09254,19,Male,Giza,Science,14,51.68,13.25,83.47,Low,36.09
S09255,16,Male,Cairo,English,22,72.33,11.77,89.1,Medium,52.72
S09256,18,Female,Cairo,Arabic,14,66.19,5.56,75.92,Low,42.62
S09257,15,Female,Mansoura,Math,16,50.29,5.67,63.94,Low,37.3
S09258,19,Female,Mansoura,Science,23,53.64,11.6,83.98,Medium,45.22
S09259,19,Female,Cairo,Computer Science,16,97.6,4.89,87.98,Medium,58.59
S09260,15,Female,Giza,Arabic,21,86.0,4.4,80.82,Medium,57.95
S09261,15,Female,Cairo,Computer Science,27,59.64,10.43,92.6,Medium,51.59
S09262,20,Female,Cairo,Math,18,59.44,8.23,71.51,Low,43.25
S09263,22,Female,Giza,English,23,82.66,12.58,92.88,Medium,58.28
S09264,21,Female,Giza,Arabic,27,82.68,7.89,91.62,Medium,61.96
S09265,19,Male,Assiut,Computer Science,24,44.75,10.38,76.72,Low,42.14
S09266,19,Female,Aswan,Math,19,50.2,11.77,80.53,Low,40.01
S09267,21,Male,Cairo,Science,21,61.5,12.31,91.69,Medium,46.92
S09268,21,Female,Giza,Computer Science,9,71.28,6.13,82.45,Low,40.33
S09269,22,Male,Assiut,Computer Science,14,59.64,9.68,77.59,Low,39.67
S09270,18,Male,Giza,Science,18,88.98,12.65,90.68,Medium,56.54
S09271,18,Male,Cairo,Arabic,13,82.83,18.0,100.0,Medium,49.19
S09272,15,Female,Cairo,Arabic,22,37.17,13.63,81.7,Low,36.89
S09273,16,Male,Alexandria,Science,15,90.25,6.58,76.19,Medium,54.36
S09274,18,Female,Cairo,Math,25,85.06,1.96,85.39,Medium,61.19
S09275,21,Female,Cairo,English,22,88.17,7.33,86.47,Medium,59.84
S09276,18,Male,Mansoura,Computer Science,28,74.76,7.53,82.4,Medium,59.31
S09277,19,Female,Giza,Math,24,77.05,5.3,75.35,Medium,56.67
S09278,21,Female,Aswan,English,20,71.08,4.72,80.22,Medium,50.32
S09279,18,Male,Alexandria,Arabic,20,98.3,12.03,77.75,Medium,62.57
S09280,17,Female,Cairo,Science,14,75.82,14.16,95.58,Medium,46.95
S09281,20,Male,Cairo,Arabic,18,59.33,9.89,85.14,Low,43.2
S09282,17,Female,Aswan,English,19,83.83,9.62,86.97,Medium,55.14
S09283,18,Female,Cairo,Arabic,22,63.89,2.76,79.82,Medium,48.92
S09284,22,Female,Giza,Arabic,13,49.45,7.26,79.47,Low,34.17
S09285,18,Female,Giza,Arabic,16,60.1,8.94,74.94,Low,41.71
S09286,17,Female,Aswan,Computer Science,20,34.03,14.12,81.58,Low,33.65
S09287,21,Female,Aswan,Arabic,15,82.33,10.14,85.66,Medium,50.8
S09288,20,Female,Assiut,Math,20,86.12,7.03,78.67,Medium,57.09
S09289,21,Female,Cairo,Science,20,42.56,12.59,83.88,Low,37.49
S09290,17,Female,Cairo,Arabic,27,64.85,15.53,100.0,Medium,53.93
S09291,21,Male,Cairo,Science,17,42.03,8.59,69.93,Low,34.5
S09292,22,Male,Cairo,Computer Science,21,60.61,8.19,91.66,Medium,46.52
S09293,16,Male,Aswan,Science,17,47.66,10.6,57.41,Low,37.03
S09294,16,Male,Alexandria,Science,17,74.64,8.21,71.54,Medium,49.17
S09295,19,Female,Cairo,Math,17,70.29,10.92,65.48,Medium,47.21
S09296,20,Female,Mansoura,Arabic,21,61.69,6.93,72.33,Medium,47.01
S09297,15,Male,Cairo,Math,19,40.34,6.64,77.23,Low,35.57
S09298,19,Female,Alexandria,English,25,48.0,7.66,68.61,Low,44.52
S09299,16,Male,Cairo,Science,20,59.15,10.83,81.8,Low,44.95
S09300,22,Female,Alexandria,English,14,72.62,7.17,61.88,Medium,45.51
S09301,20,Female,Cairo,Computer Science,13,75.02,9.96,99.69,Medium,45.68
S09302,22,Male,Cairo,Science,16,85.11,6.67,99.97,Medium,52.97
S09303,16,Male,Aswan,Science,13,74.67,4.09,61.75,Medium,45.52
S09304,21,Male,Aswan,Arabic,27,77.84,10.57,87.81,Medium,59.78
S09305,18,Female,Alexandria,English,16,82.48,8.52,100.0,Medium,51.78
S09306,15,Female,Mansoura,Science,18,38.97,13.7,79.07,Low,34.04
S09307,18,Male,Cairo,English,14,95.51,7.11,92.13,Medium,55.81
S09308,18,Female,Giza,Computer Science,17,71.65,11.86,95.15,Medium,47.83
S09309,19,Male,Cairo,Math,21,64.97,5.3,78.86,Medium,48.49
S09310,21,Female,Cairo,English,21,90.5,4.77,85.71,Medium,59.98
S09311,17,Male,Giza,English,18,93.72,8.41,81.69,Medium,58.67
S09312,20,Male,Mansoura,Computer Science,21,100.0,7.04,100.0,Medium,64.25
S09313,16,Female,Mansoura,Arabic,23,27.56,13.49,79.72,Low,33.49
S09314,22,Male,Alexandria,Math,19,88.75,5.39,80.34,Medium,57.35
S09315,18,Female,Alexandria,Math,20,70.99,9.36,81.98,Medium,50.28
S09316,21,Female,Alexandria,English,19,100.0,7.35,80.99,Medium,62.42
S09317,17,Male,Aswan,English,23,45.75,11.28,79.38,Low,41.67
S09318,17,Male,Cairo,Science,18,36.59,6.74,68.35,Low,32.97
S09319,22,Female,Giza,Science,15,66.28,6.16,75.72,Low,43.58
S09320,16,Female,Aswan,Math,11,39.05,3.4,54.15,Low,27.66
S09321,19,Female,Alexandria,Arabic,22,79.08,11.37,81.09,Medium,55.75
S09322,17,Male,Mansoura,English,16,17.21,8.54,53.88,Low,22.41
S09323,18,Male,Alexandria,Computer Science,11,72.07,9.29,72.28,Low,42.51
S09324,20,Male,Aswan,English,8,65.46,10.64,72.78,Low,36.79
S09325,21,Female,Aswan,Science,22,81.79,5.8,91.84,Medium,56.97
S09326,18,Female,Alexandria,English,19,71.74,3.65,73.85,Medium,49.7
